gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
LOLTMNT04_182126,complete,,LEC,2026,Summer,0,2026-08-02 15:08:27,1,16.15,4,Blue,bot,Hans Sama,oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1,Sivir,Poppy,Nocturne,Cassiopeia,Akali,Leona,,,,,,2492,1,7,1,6,19,11,1,0,0,0,0,0,0,0,0.4575,0.7223,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,45316,1091.0754,0.351925,396.8138,395.2970,11255,23,0.5538,21,0.5056,8,71,1.7095,23402,18043,434.4222,0.297212,21800,,,493,461,32,,,11.8700,4220,4679,108,3872,4338,97,348,341,11,1,0,0,1,0,0,6158,7202,159,6218,7220,159,-60,-18,0,1,0,0,1,0,0,9028,10842,238,8681,10340,224,347,502,14,1,0,0,1,0,0,11454,13734,306,10858,13254,285,596,480,21,1,0,0,1,0,0
LOLTMNT04_182126,complete,,LEC,2026,Summer,0,2026-08-02 15:08:27,1,16.15,5,Blue,sup,Labrov,oe:player:bb6ac5763c6576e104a7a2f59eb4ddf,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1,Shen,Poppy,Nocturne,Cassiopeia,Akali,Leona,,,,,,2492,1,1,4,13,19,11,0,0,0,0,0,0,0,0,0.4575,0.7223,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,7743,186.4286,0.0601323,620.8266,791.4848,403,74,1.7817,28,0.6742,28,192,4.6228,11884,6525,157.1027,0.10748,10355,,,50,50,0,,,1.2039,2368,1897,12,2412,2464,14,-44,-567,-2,0,1,1,0,1,1,3696,3623,18,3585,3780,21,111,-157,-3,0,2,1,0,2,1,4724,4943,21,4788,5409,22,-64,-466,-1,0,2,1,0,4,1,6096,6575,28,5985,6378,29,111,197,-1,0,3,1,0,4,1
LOLTMNT04_182126,complete,,LEC,2026,Summer,0,2026-08-02 15:08:27,1,16.15,6,Red,top,Wunder,oe:player:d11068c782573b34be81beb5a4eeb12,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0,Jayce,Syndra,Jarvan IV,Vi,K'Sante,Yorick,,,,,,2492,0,4,8,2,11,19,0,0,0,0,0,0,0,1,0.2648,0.7223,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,37473,902.2392,0.349223,689.3258,640.4976,7043,18,0.4334,8,0.1926,0,45,1.0835,17377,12018,289.3579,0.238212,17150,,,397,377,20,,,9.5586,3436,4817,88,4128,4628,93,-692,189,-5,0,0,2,2,0,0,5326,7903,133,6136,8117,137,-810,-214,-4,1,0,4,3,1,1,7786,11086,179,8238,11380,199,-452,-294,-20,2,0,4,3,1,1,9647,14256,235,10174,14376,253,-527,-120,-18,2,0,5,3,1,1
LOLTMNT04_182126,complete,,LEC,2026,Summer,0,2026-08-02 15:08:27,1,16.15,7,Red,jng,Skeanz,oe:player:682275c2ba204d32b67f5fa94b928e4,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0,Lee Sin,Syndra,Jarvan IV,Vi,K'Sante,Yorick,,,,,,2492,0,3,3,4,11,19,0,0,0,0,0,0,0,0,0.2648,0.7223,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,0,0,16954,408.2022,0.158,1136.3644,1343.4992,0,26,0.6260,7,0.1685,10,63,1.5169,14515,9156,220.4494,0.181483,14100,,,266,20,246,,,6.4045,3616,4052,73,3789,4234,80,-173,-182,-7,1,0,0,0,2,0,5057,5692,101,5672,6486,116,-615,-794,-15,1,1,0,1,2,0,7106,8874,150,7558,9142,162,-452,-268,-12,1,1,0,1,2,0,8612,11178,182,9293,11809,197,-681,-631,-15,1,1,0,1,2,0
LOLTMNT04_182126,complete,,LEC,2026,Summer,0,2026-08-02 15:08:27,1,16.15,8,Red,mid,SlowQ,oe:player:613a571a4b0b674547093130f2e4093,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0,Anivia,Syndra,Jarvan IV,Vi,K'Sante,Yorick,,,,,,2492,0,1,1,6,11,19,0,0,0,0,0,0,0,0,0.2648,0.7223,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,16704,402.1830,0.15567,927.3515,551.9181,5117,29,0.6982,5,0.1204,13,66,1.5891,15367,10008,240.9631,0.198371,14525,,,383,375,8,,,9.2215,3615,4940,90,3487,4858,97,128,82,-7,0,1,0,0,0,1,5341,7360,144,5303,8133,161,38,-773,-17,0,1,0,0,0,1,7533,10188,193,7218,10210,208,315,-22,-15,1,2,0,0,0,3,9444,14614,253,9692,13485,274,-248,1129,-21,1,2,0,1,0,3
LOLTMNT04_182126,complete,,LEC,2026,Summer,0,2026-08-02 15:08:27,1,16.15,9,Red,bot,Jopa,oe:player:e214e8e906f16ec13e9a88de30dc181,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0,Ziggs,Syndra,Jarvan IV,Vi,K'Sante,Yorick,,,,,,2492,0,2,1,4,11,19,0,0,0,0,0,0,0,0,0.2648,0.7223,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,29350,706.6613,0.273522,479.3740,261.5249,2285,15,0.3612,7,0.1685,7,40,0.9631,19987,14628,352.1990,0.289947,18775,,,440,432,8,,,10.5939,3872,4338,97,4220,4679,108,-348,-341,-11,1,0,0,1,0,0,6218,7220,159,6158,7202,159,60,18,0,1,0,0,1,0,0,8681,10340,224,9028,10842,238,-347,-502,-14,1,0,0,1,0,0,10858,13254,285,11454,13734,306,-596,-480,-21,1,0,0,1,0,0
LOLTMNT04_182126,complete,,LEC,2026,Summer,0,2026-08-02 15:08:27,1,16.15,10,Red,sup,Mikyx,oe:player:9d5052e9f9f4a63835f738441a3b1f6,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0,Nautilus,Syndra,Jarvan IV,Vi,K'Sante,Yorick,,,,,,2492,0,1,6,9,11,19,0,0,0,0,0,0,0,0,0.2648,0.7223,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,6823,164.2777,0.0635857,593.1621,1235.3451,0,101,2.4318,20,0.4815,40,194,4.6709,10000,4641,111.7416,0.0919873,9125,,,38,38,0,,,0.9149,2412,2464,14,2368,1897,12,44,567,2,0,1,1,0,1,1,3585,3780,21,3696,3623,18,-111,157,3,0,2,1,0,2,1,4788,5409,22,4724,4943,21,64,466,1,0,4,1,0,2,1,5985,6378,29,6096,6575,28,-111,-197,1,0,4,1,0,3,1
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,1,Blue,top,BrokenBlade,oe:player:84bff3a326833c7c9181c698f676878,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0,Vayne,Vi,Varus,Ezreal,Trundle,Xerath,,,,,,2604,1,6,5,8,27,24,1,0,0,0,0,0,0,1,0.6221,1.1751,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,44778,1031.7512,0.294505,672.0046,330.3226,3750,22,0.5069,17,0.3917,5,81,1.8664,16957,11369,261.9585,0.195629,16175,,,313,313,0,,,7.2120,3445,4687,90,3386,4405,72,59,282,18,0,0,1,1,0,0,5484,7785,132,5260,7874,124,224,-89,8,2,0,1,2,0,1,7633,10629,180,7263,11529,188,370,-900,-8,2,1,1,2,0,1,9403,13260,207,9762,15529,241,-359,-2269,-34,3,3,2,3,2,1
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,2,Blue,jng,SkewMond,oe:player:ab15060e5225b51592cd04b3aed1e09,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0,Naafiri,Vi,Varus,Ezreal,Trundle,Xerath,,,,,,2604,1,8,3,7,27,24,1,1,0,0,0,0,0,0,0.6221,1.1751,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,0,0,25466,586.7742,0.16749,656.1060,1073.7097,5355,16,0.3687,22,0.5069,16,92,2.1198,19389,13801,317.9954,0.237477,15400,,,319,48,271,,,7.3502,3813,4383,81,3330,4028,72,483,355,9,1,0,0,0,0,0,5468,6483,113,4985,6380,109,483,103,4,1,1,1,0,1,1,7974,9066,159,6646,8281,143,1328,785,16,1,2,1,0,1,1,10225,11412,190,8915,11613,184,1310,-201,6,3,2,2,1,3,1
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,3,Blue,mid,Caps,oe:player:55dd587cdc4a278be6a5c37f9e539de,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0,Cassiopeia,Vi,Varus,Ezreal,Trundle,Xerath,,,,,,2604,1,3,5,11,27,24,1,0,0,0,0,0,0,0,0.6221,1.1751,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,22486,518.1106,0.14789,659.2396,578.6175,4701,17,0.3917,7,0.1613,7,49,1.1290,16685,11097,255.6912,0.190949,14600,,,373,361,12,,,8.5945,3514,4700,92,3367,4730,76,147,-30,16,0,1,1,1,0,1,5315,7888,146,5139,7558,128,176,330,18,0,2,1,1,1,2,7340,11150,208,7211,9993,175,129,1157,33,0,2,1,2,1,2,8926,15245,252,9064,12070,207,-138,3175,45,0,3,2,4,2,3
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,4,Blue,bot,Hans Sama,oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0,Corki,Vi,Varus,Ezreal,Trundle,Xerath,,,,,,2604,1,9,2,9,27,24,0,0,0,0,0,0,0,0,0.6221,1.1751,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,49822,1147.9724,0.327679,559.5161,406.2903,8736,17,0.3917,17,0.3917,5,65,1.4977,21870,16282,375.1613,0.280167,19408,,,434,411,23,,,10.0000,3273,4560,87,3838,5186,97,-565,-626,-10,0,0,1,1,0,0,5810,7085,135,6941,8127,153,-1131,-1042,-18,1,0,1,3,0,0,8323,10122,201,9223,10852,213,-900,-730,-12,2,0,1,3,1,0,11176,13273,254,10952,12963,253,224,310,1,4,2,1,3,2,2
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,5,Blue,sup,Labrov,oe:player:bb6ac5763c6576e104a7a2f59eb4ddf,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0,Leona,Vi,Varus,Ezreal,Trundle,Xerath,,,,,,2604,1,1,9,17,27,24,0,0,0,0,0,0,0,0,0.6221,1.1751,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,9493,218.7327,0.0624355,895.7143,876.9585,0,82,1.8894,21,0.4839,33,180,4.1475,11154,5566,128.2488,0.0957778,10785,,,35,35,0,,,0.8065,2081,1880,10,2422,2123,8,-341,-243,2,0,0,0,0,1,0,3581,3496,19,3968,3620,11,-387,-124,8,1,0,2,0,3,1,4686,4189,24,5229,4510,18,-543,-321,6,1,1,3,0,4,2,5787,5511,25,6487,5968,23,-700,-457,2,1,3,4,0,6,4
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,6,Red,top,Wunder,oe:player:d11068c782573b34be81beb5a4eeb12,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,Gnar,Poppy,Nocturne,Jarvan IV,Lucian,Galio,,,,,,2604,0,6,4,7,24,27,1,0,0,0,1,1,0,0,0.5530,1.1751,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,33071,762.0046,0.283343,1141.9355,1615.8065,7038,21,0.4839,12,0.2765,1,67,1.5438,16680,11092,255.5760,0.209476,15658,,,357,349,8,,,8.2258,3386,4405,72,3445,4687,90,-59,-282,-18,1,0,0,0,0,1,5260,7874,124,5484,7785,132,-224,89,-8,2,0,1,2,0,1,7263,11529,188,7633,10629,180,-370,900,8,2,0,1,2,1,1,9762,15529,241,9403,13260,207,359,2269,34,3,2,1,3,3,2
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,7,Red,jng,Skeanz,oe:player:682275c2ba204d32b67f5fa94b928e4,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,Wukong,Poppy,Nocturne,Jarvan IV,Lucian,Galio,,,,,,2604,0,3,4,10,24,27,0,0,0,0,0,0,0,0,0.5530,1.1751,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,0,24648,567.9263,0.211177,1025.9447,1275.6452,1981,10,0.2304,18,0.4147,9,71,1.6359,16347,10759,247.9032,0.203188,16058,,,292,27,265,,,6.7281,3330,4028,72,3813,4383,81,-483,-355,-9,0,0,0,1,0,0,4985,6380,109,5468,6483,113,-483,-103,-4,0,1,1,1,1,1,6646,8281,143,7974,9066,159,-1328,-785,-16,0,1,1,1,2,1,8915,11613,184,10225,11412,190,-1310,201,-6,1,3,1,3,2,2
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,8,Red,mid,SlowQ,oe:player:613a571a4b0b674547093130f2e4093,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,Locke,Poppy,Nocturne,Jarvan IV,Lucian,Galio,,,,,,2604,0,8,6,7,24,27,0,0,0,0,0,0,0,0,0.5530,1.1751,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,23100,532.2581,0.197915,786.0138,531.6590,5641,14,0.3226,14,0.3226,6,60,1.3825,16826,11238,258.9401,0.212234,16100,,,332,328,4,,,7.6498,3367,4730,76,3514,4700,92,-147,30,-16,1,0,1,0,1,1,5139,7558,128,5315,7888,146,-176,-330,-18,1,1,2,0,2,1,7211,9993,175,7340,11150,208,-129,-1157,-33,2,1,2,0,2,1,9064,12070,207,8926,15245,252,138,-3175,-45,4,2,3,0,3,2
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,9,Red,bot,Jopa,oe:player:e214e8e906f16ec13e9a88de30dc181,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,Syndra,Poppy,Nocturne,Jarvan IV,Lucian,Galio,,,,,,2604,0,5,5,6,24,27,0,0,0,0,0,0,0,0,0.5530,1.1751,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,29087,670.2074,0.24921,465.0922,283.4332,7673,22,0.5069,14,0.3226,10,70,1.6129,19279,13691,315.4608,0.258558,19200,,,412,408,4,,,9.4931,3838,5186,97,3273,4560,87,565,626,10,1,0,0,0,0,1,6941,8127,153,5810,7085,135,1131,1042,18,3,0,0,1,0,1,9223,10852,213,8323,10122,201,900,730,12,3,1,0,2,0,1,10952,12963,253,11176,13273,254,-224,-310,-1,3,2,2,4,2,1
LOLTMNT04_182130,complete,,LEC,2026,Summer,0,2026-08-02 16:10:08,2,16.15,10,Red,sup,Mikyx,oe:player:9d5052e9f9f4a63835f738441a3b1f6,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1,Rell,Poppy,Nocturne,Jarvan IV,Lucian,Galio,,,,,,2604,0,2,8,10,24,27,0,0,0,0,1,0,1,0,0.5530,1.1751,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,6811,156.9355,0.0583548,744.3318,992.9954,230,114,2.6267,21,0.4839,42,230,5.2995,11759,6171,142.1889,0.116544,11120,,,29,29,0,,,0.6682,2422,2123,8,2081,1880,10,341,243,-2,0,1,0,0,0,0,3968,3620,11,3581,3496,19,387,124,-8,0,3,1,1,0,2,5229,4510,18,4686,4189,24,543,321,-6,0,4,2,1,1,3,6487,5968,23,5787,5511,25,700,457,-2,0,6,4,1,3,4
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,1,Blue,top,Myrwn,oe:player:ede24d5e0911d7a4f6ec514a67802ff,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,0,Ambessa,Jayce,Orianna,Rumble,Gnar,Bard,,,,,,1930,1,4,5,6,23,15,0,0,0,0,0,0,0,0,0.7150,1.1813,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,20803,646.7254,0.189149,766.5078,1373.0984,10549,18,0.5596,4,0.1244,7,40,1.2435,12613,8400,261.1399,0.17325,10775,,,229,219,10,,,7.1192,3303,4870,86,3861,5647,92,-558,-777,-6,0,0,1,1,0,0,4896,8006,129,5976,8430,120,-1080,-424,9,0,0,2,2,1,2,7085,10436,158,7791,10381,148,-706,55,10,2,1,3,2,3,4,8500,12246,184,9782,14180,187,-1282,-1934,-3,2,1,4,2,7,4
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,2,Blue,jng,Elyoya,oe:player:8a8f18e4b7d0f30c19c5fb99a526951,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,0,Pantheon,Jayce,Orianna,Rumble,Gnar,Bard,,,,,,1930,1,3,1,18,23,15,0,0,0,0,1,0,1,0,0.7150,1.1813,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,0,0,24470,760.7254,0.222491,829.7098,892.6632,1741,9,0.2798,15,0.4663,5,56,1.7409,14353,10140,315.2332,0.209137,12375,,,252,24,228,,,7.8342,4207,4272,79,3831,4343,86,376,-71,-7,2,1,0,1,0,0,6481,7368,128,6005,7426,132,476,-58,-4,2,5,0,2,0,0,8690,10491,162,7807,9481,163,883,1010,-1,2,11,0,2,1,2,10544,13153,205,10990,12885,192,-446,268,13,2,11,1,3,4,2
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,3,Blue,mid,Jojopyun,oe:player:83eb62484689106807fcf5ad55b5479,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,0,Cassiopeia,Jayce,Orianna,Rumble,Gnar,Bard,,,,,,1930,1,10,1,7,23,15,3,0,0,0,1,1,0,0,0.7150,1.1813,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,29988,932.2694,0.272663,640.9741,761.9378,7875,15,0.4663,5,0.1554,3,40,1.2435,16220,12007,373.2746,0.247643,15025,,,332,314,18,,,10.3212,3848,5014,100,3224,4580,83,624,434,17,1,0,0,0,0,2,6567,8668,157,4795,6724,126,1772,1944,31,3,2,0,0,0,3,10052,12759,231,7024,8925,157,3028,3834,74,5,4,0,2,0,5,11687,16566,277,8640,11118,179,3047,5448,98,5,4,1,3,1,5
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,4,Blue,bot,Supa,oe:player:1223a0ed2bfab9b714c72d965df8133,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,0,Kai'Sa,Jayce,Orianna,Rumble,Gnar,Bard,,,,,,1930,1,6,5,7,23,15,1,0,0,0,0,0,0,0,0.7150,1.1813,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,24013,746.5181,0.218336,488.3627,528.8705,14410,15,0.4663,14,0.4352,6,51,1.5855,17703,13490,419.3782,0.278229,15500,,,328,317,11,,,10.1969,3527,3528,87,3716,3779,84,-189,-251,3,0,2,3,1,2,0,7259,6206,139,5969,6070,131,1290,136,8,3,2,4,1,3,1,11560,9401,201,8063,8575,187,3497,826,14,6,4,4,1,3,1,13850,11662,262,12361,12095,240,1489,-433,22,6,4,4,3,5,1
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,5,Blue,sup,Alvaro,oe:player:f5bf9bd732b85e4dcab5121e4769ae4,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,0,Neeko,Jayce,Orianna,Rumble,Gnar,Bard,,,,,,1930,1,0,3,12,23,15,0,0,0,0,0,0,0,0,0.7150,1.1813,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,10708,332.8912,0.0973614,484.9741,305.9689,533,64,1.9896,24,0.7461,23,155,4.8187,8661,4448,138.2798,0.0917419,8295,,,43,42,1,,,1.3368,2602,2382,18,2629,2618,13,-27,-236,5,0,2,0,1,1,1,3953,3633,29,3806,2970,17,147,663,12,0,4,0,1,2,2,5482,5587,32,5053,4031,19,429,1556,13,0,9,1,1,3,3,6614,6839,36,6475,7457,21,139,-618,15,0,9,2,1,7,3
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,6,Red,top,Soboro,oe:player:38e0af7278d6769d0c81d7c4b47ac1e,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Zaahen,Nocturne,Camille,Poppy,Vayne,Renekton,,,,,,1930,0,3,5,7,15,23,0,0,0,0,0,0,0,0,0.4663,1.1813,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,18886,587.1295,0.254025,1225.4611,1271.1606,20813,12,0.3731,5,0.1554,2,36,1.1192,13657,9444,293.5959,0.23353,13233,,,246,246,0,,,7.6477,3861,5647,92,3303,4870,86,558,777,6,1,0,0,0,0,1,5976,8430,120,4896,8006,129,1080,424,-9,2,1,2,0,0,2,7791,10381,148,7085,10436,158,706,-55,-10,2,3,4,2,1,3,9782,14180,187,8500,12246,184,1282,1934,3,2,7,4,2,1,4
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,7,Red,jng,Razork,oe:player:390ca7b6b38d552363eba1b5b54ff18,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Vi,Nocturne,Camille,Poppy,Vayne,Renekton,,,,,,1930,0,4,4,6,15,23,0,0,0,0,0,0,0,0,0.4663,1.1813,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,0,0,12035,374.1451,0.161876,975.2332,1156.7876,3047,13,0.4041,17,0.5285,9,61,1.8964,13367,9154,284.5803,0.226359,13175,,,221,40,181,,,6.8705,3831,4343,86,4207,4272,79,-376,71,7,1,0,0,2,1,0,6005,7426,132,6481,7368,128,-476,58,4,2,0,0,2,5,0,7807,9481,163,8690,10491,162,-883,-1010,1,2,1,2,2,11,0,10990,12885,192,10544,13153,205,446,-268,-13,3,4,2,2,11,1
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,8,Red,mid,Vladi,oe:player:367fecc4cb53a8234abbd9f283b7997,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Syndra,Nocturne,Camille,Poppy,Vayne,Renekton,,,,,,1930,0,3,7,3,15,23,0,0,0,0,0,0,0,1,0.4663,1.1813,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,14215,441.9171,0.191198,592.2591,258.8705,1255,21,0.6528,3,0.0933,10,43,1.3368,10798,6585,204.7150,0.162835,10550,,,223,223,0,,,6.9326,3224,4580,83,3848,5014,100,-624,-434,-17,0,0,2,1,0,0,4795,6724,126,6567,8668,157,-1772,-1944,-31,0,0,3,3,2,0,7024,8925,157,10052,12759,231,-3028,-3834,-74,2,0,5,5,4,0,8640,11118,179,11687,16566,277,-3047,-5448,-98,3,1,5,5,4,1
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,9,Red,bot,Upset,oe:player:fe4329cec43193c425eb28a4a4b304a,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Ezreal,Nocturne,Camille,Poppy,Vayne,Renekton,,,,,,1930,0,4,2,7,15,23,1,0,0,0,0,0,0,0,0.4663,1.1813,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,24952,775.7098,0.335615,646.4767,373.6788,5011,10,0.3109,9,0.2798,1,37,1.1503,15566,11353,352.9430,0.280735,15408,,,291,283,8,,,9.0466,3716,3779,84,3527,3528,87,189,251,-3,1,2,0,0,2,3,5969,6070,131,7259,6206,139,-1290,-136,-8,1,3,1,3,2,4,8063,8575,187,11560,9401,201,-3497,-826,-14,1,3,1,6,4,4,12361,12095,240,13850,11662,262,-1489,433,-22,3,5,1,6,4,4
LOLTMNT04_182141,complete,,LEC,2026,Summer,0,2026-08-02 17:19:20,1,16.15,10,Red,sup,Lospa,oe:player:0758af26fa0c3af6899bb1569059609,Fnatic,oe:team:78f183fa5a7d8ecb22b9ad272c3abd7,1,Alistar,Nocturne,Camille,Poppy,Vayne,Renekton,,,,,,1930,0,1,5,10,15,23,0,0,0,0,0,0,0,0,0.4663,1.1813,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,4259,132.4041,0.0572854,584.7668,1030.5078,0,80,2.4870,9,0.2798,38,138,4.2902,8117,3904,121.3679,0.0965406,8020,,,22,22,0,,,0.6839,2629,2618,13,2602,2382,18,27,236,-5,1,1,1,0,2,0,3806,2970,17,3953,3633,29,-147,-663,-12,1,2,2,0,4,0,5053,4031,19,5482,5587,32,-429,-1556,-13,1,3,3,0,9,1,6475,7457,21,6614,6839,36,-139,618,-15,1,7,3,0,9,2
LOLTMNT04_182144,complete,,LEC,2026,Summer,0,2026-08-02 18:09:23,2,16.15,1,Blue,top,Myrwn,oe:player:ede24d5e0911d7a4f6ec514a67802ff,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,0,Gnar,Jayce,Lucian,Jarvan IV,Bard,Kalista,,,,,,1865,0,3,3,4,12,21,0,0,0,0,0,0,0,0,0.3861,1.0617,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,16219,521.7909,0.194661,683.2279,867.6997,5977,16,0.5147,9,0.2895,4,55,1.7694,12326,8246,265.2869,0.221751,12283,,,250,234,16,,,8.0429,3568,4543,77,4006,5362,93,-438,-819,-16,1,1,1,2,2,0,6240,8296,131,6210,8891,149,30,-595,-18,2,1,1,2,2,1,8241,11331,185,7809,11741,202,432,-410,-17,2,1,1,2,2,1,10166,14766,227,9159,14247,238,1007,519,-11,2,3,1,2,2,1
